date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,roc,sma,ema,rsi,obv,MACD_Hist,MACD,MACD_Signal,SlowK,SlowD,adx,cci,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,ad,shifted_ROC_BOOL
2000-03-31,59.75,60.38,56.5,59.0,29.5,5108600.0,0.0,1.0,-1.6667,28.307,28.6404,70.4576,141847800.0,0.1144,1.8216,1.7072,76.8867,59.265,39.9781,104.6328,60.0,100.0,25.9107,28.307,30.7033,155708273.7122,1
2000-04-03,59.25,61.88,58.0,60.88,30.44,4737500.0,0.0,1.0,3.1864,28.976,29.2403,76.3962,151322800.0,0.1693,1.9189,1.7496,91.2549,76.9492,43.5732,104.1978,40.0,100.0,26.4429,28.976,31.5091,160299253.0937,1
2000-04-04,61.25,64.5,51.0,61.13,30.565,8841500.0,0.0,1.0,0.4106,29.576,29.6819,77.1594,169005800.0,0.1869,1.9832,1.7963,82.9339,83.6918,40.0028,39.8156,100.0,100.0,27.2514,29.576,31.9006,169153851.6122,1
2000-04-05,64.0,69.06,61.81,68.38,34.19,10738000.0,0.0,1.0,11.86,30.939,31.1846,89.4846,190481800.0,0.4031,2.3002,1.8971,87.0906,87.0931,34.4356,166.6667,80.0,100.0,27.6031,30.939,34.2749,186601250.2329,1
2000-04-06,72.75,74.25,62.75,71.0,35.5,9104000.0,0.0,1.0,3.8315,32.039,32.623,91.5454,208689800.0,0.5838,2.6268,2.043,85.7644,85.263,35.2534,106.823,60.0,100.0,27.3247,32.039,36.7533,194517771.972,1
2000-04-07,70.88,75.5,70.0,75.5,37.75,7609400.0,0.0,1.0,6.338,33.689,34.332,94.0493,223908600.0,0.7914,3.0323,2.2409,94.0854,88.9802,36.9263,107.9224,40.0,100.0,28.0083,33.689,39.3697,209736571.972,0
2000-04-10,76.75,79.19,72.25,74.25,37.125,8249900.0,0.0,1.0,-1.6556,35.026,35.263,85.2798,207408800.0,0.8197,3.2655,2.4458,89.4992,89.783,40.9051,89.7619,20.0,100.0,29.9152,35.026,40.1368,202746743.1536,0
2000-04-11,71.56,71.75,67.06,70.63,35.315,8511100.0,0.0,1.0,-4.8754,35.976,35.2803,63.7586,190386600.0,0.6567,3.2667,2.61,77.7413,87.1087,34.9417,-25.2757,0.0,80.0,33.396,35.976,38.556,211638937.1834,1
2000-04-12,69.75,77.0,62.75,76.0,38.0,5806800.0,0.0,1.0,7.603,36.738,36.1869,75.3115,202000200.0,0.6676,3.4445,2.7769,71.2734,79.5046,34.9616,-2.5558,0.0,60.0,34.4887,36.738,38.9873,221622558.236,0
2000-04-13,77.19,77.38,70.13,71.0,35.5,15012700.0,0.0,1.0,-6.5789,36.738,35.9579,54.9312,171974800.0,0.4546,3.3452,2.8906,60.5089,69.8412,35.2866,6.5657,80.0,40.0,34.4887,36.738,38.9873,198803254.236,0
2000-04-14,69.75,71.5,64.25,66.0,33.0,7183200.0,0.0,1.0,-7.0423,35.788,34.972,41.0465,157608400.0,0.1114,3.0298,2.9184,50.1825,60.6549,29.5218,-120.4487,60.0,20.0,32.3517,35.788,39.2243,191372357.6843,1
2000-04-17,65.25,74.0,65.19,72.63,36.315,6547900.0,0.0,1.0,10.0455,35.626,35.4196,58.453,170704200.0,0.0754,3.0126,2.9373,45.8279,52.1731,25.3798,5.2057,40.0,0.0,32.3864,35.626,38.8656,200395230.102,1
2000-04-18,72.88,79.25,71.5,79.0,39.5,8269100.0,0.0,1.0,8.7705,36.463,36.7798,69.3289,187242400.0,0.2253,3.2189,2.9936,61.9287,52.6464,27.0557,135.8569,20.0,100.0,32.0333,36.463,40.8927,215866449.4569,0
2000-04-19,78.69,78.94,74.44,75.25,37.625,4952100.0,0.0,1.0,-4.7468,36.388,37.0615,58.131,177338200.0,0.1606,3.1943,3.0337,79.7835,62.5134,28.3965,77.6658,0.0,80.0,32.0533,36.388,40.7227,209527761.4569,1
2000-04-20,75.38,78.94,75.0,78.25,39.125,3754800.0,0.0,1.0,3.9867,37.113,37.7493,63.9532,184847800.0,0.1796,3.2582,3.0786,88.3838,76.6987,29.4691,67.4239,20.0,60.0,32.4173,37.113,41.8087,214407095.467,1
2000-04-24,77.25,81.63,76.19,81.0,40.5,6330000.0,0.0,1.0,3.5144,38.613,38.6662,68.9074,197507800.0,0.2418,3.3809,3.1391,87.6115,85.2596,33.1746,107.356,0.0,100.0,35.6646,38.613,41.5614,224134816.0553,1
2000-04-25,82.0,88.0,81.75,87.5,43.75,6359000.0,0.0,1.0,8.0247,40.1,40.3608,77.8869,210225800.0,0.4469,3.6977,3.2508,95.4903,90.4952,40.1833,155.0543,0.0,100.0,36.0092,40.1,44.1908,234817936.0553,0
2000-04-26,85.19,87.38,81.88,82.25,41.125,7011100.0,0.0,1.0,-6.0,40.425,40.6155,60.3039,196203600.0,0.3549,3.6944,3.3395,83.5778,88.8932,45.7902,64.5013,0.0,80.0,36.3183,40.425,44.5317,222682359.328,1
2000-04-27,80.5,87.25,80.25,85.25,42.625,7096700.0,0.0,1.0,3.6474,41.425,41.2854,65.816,210397000.0,0.3439,3.7694,3.4255,77.8039,85.624,45.749,47.3225,0.0,60.0,38.19,41.425,44.66,228765245.0423,1
2000-04-28,86.0,88.88,81.63,87.5,43.75,7944000.0,0.0,1.0,2.6393,42.35,42.1069,69.7535,226285000.0,0.3595,3.8749,3.5154,75.1891,78.8569,47.2829,81.2702,0.0,100.0,39.6789,42.35,45.0211,238604847.8009,1
2000-05-01,87.0,92.0,86.94,88.38,44.19,6055900.0,0.0,1.0,1.0057,43.088,42.8013,71.366,238396800.0,0.3465,3.9485,3.602,79.0543,77.3491,50.897,156.5666,0.0,100.0,40.8683,43.088,45.3077,233386720.5282,1
2000-05-02,88.13,92.38,87.81,89.5,44.75,6140800.0,0.0,1.0,1.2673,43.288,43.4508,73.6047,250678400.0,0.3231,4.0059,3.6828,78.1913,77.4783,54.0484,94.7508,40.0,100.0,40.7139,43.288,45.8621,230188667.1365,0
2000-05-03,89.5,90.5,84.06,87.75,43.875,4798800.0,0.0,1.0,-1.9553,43.838,43.5922,63.8542,241080800.0,0.2021,3.9354,3.7333,69.093,75.4462,46.0196,3.692,20.0,80.0,42.442,43.838,45.234,231589559.0619,1
2000-05-04,88.0,91.13,86.0,90.0,45.0,3948800.0,0.0,1.0,2.5641,44.313,44.0615,70.1988,248978400.0,0.1534,3.925,3.7716,71.9826,73.089,40.6698,39.4125,0.0,60.0,43.3386,44.313,45.2874,236007904.481,1
2000-05-05,90.06,92.88,90.06,92.0,46.0,3957500.0,0.0,1.0,2.2222,44.763,44.7077,75.0625,256893400.0,0.1442,3.9519,3.8077,76.5711,72.5489,39.2624,137.5196,0.0,100.0,43.2924,44.763,46.2336,238983046.325,0
2000-05-08,90.0,91.0,88.19,88.75,44.375,3280800.0,0.0,1.0,-3.5326,44.8,44.5968,56.3741,250331800.0,-0.0075,3.7984,3.8058,73.6859,74.0799,33.0048,-9.839,40.0,80.0,43.3805,44.8,46.2195,235036745.9691,0
2000-05-09,88.0,89.5,81.38,83.5,41.75,4746400.0,0.0,1.0,-5.9155,44.2,43.6478,37.5145,240839000.0,-0.3044,3.4254,3.7297,53.8774,68.0448,34.8808,-130.5695,100.0,60.0,41.3689,44.2,47.0311,230500777.4962,0
2000-05-10,80.5,82.0,77.0,79.94,39.97,6931600.0,0.0,1.0,-4.2635,43.419,42.4219,29.2268,226975800.0,-0.6221,2.9521,3.5742,30.0411,52.5348,39.524,-129.266,100.0,40.0,38.9687,43.419,47.8693,232940700.6962,1
2000-05-11,81.25,87.75,79.5,87.75,43.875,5158400.0,0.0,1.0,9.7698,43.194,42.9063,55.9272,237292600.0,-0.572,2.8592,3.4312,34.8813,39.5999,33.4631,-20.4545,80.0,20.0,38.9786,43.194,47.4094,243257500.6962,0
2000-05-12,87.06,89.75,84.5,85.69,42.845,3729700.0,0.0,1.0,-2.3476,42.563,42.8858,49.7402,229833200.0,-0.6077,2.6716,3.2793,49.4268,38.1164,27.5148,45.0192,60.0,0.0,39.4047,42.563,45.7213,239179695.3629,0
2000-05-15,85.25,86.0,83.06,85.5,42.75,2802600.0,0.0,1.0,-0.2217,42.238,42.8406,49.1137,224228000.0,-0.6341,2.4866,3.1208,65.4778,49.9286,23.2666,24.4177,40.0,0.0,39.601,42.238,44.875,242878364.7507,1
2000-05-16,86.88,89.56,85.75,88.5,44.25,4050200.0,0.0,1.0,3.5088,42.738,43.3104,59.244,232328400.0,-0.5502,2.433,2.9832,72.9781,62.6276,22.2357,100.5803,20.0,60.0,39.7377,42.738,45.7383,246471455.5643,0
2000-05-17,87.88,89.19,85.0,85.0,42.5,4652700.0,0.0,1.0,-3.9548,43.244,43.0403,45.9142,223023000.0,-0.6076,2.2237,2.8313,70.1738,69.5432,20.0649,15.457,0.0,40.0,41.8679,43.244,44.6201,237166055.5643,1
2000-05-18,86.0,87.13,84.75,86.5,43.25,2700200.0,0.0,1.0,1.7647,43.119,43.1102,51.7322,228423400.0,-0.5897,2.0942,2.6839,65.0915,69.4145,17.8116,-24.5134,0.0,20.0,41.8891,43.119,44.3489,239707420.2702,0
2000-05-19,85.25,85.75,83.31,83.81,41.905,3253900.0,0.0,1.0,-3.1098,42.931,42.7084,41.6814,221915600.0,-0.6578,1.8616,2.5194,38.8723,58.0459,15.6032,-100.7331,20.0,0.0,41.353,42.931,44.509,235866751.4177,0
2000-05-22,83.06,83.5,77.25,80.5,40.25,4508300.0,0.0,1.0,-3.9494,42.431,41.889,32.0914,212899000.0,-0.7947,1.5261,2.3208,29.7866,44.5835,21.8442,-143.5531,100.0,20.0,39.7451,42.431,45.1169,236227415.4177,0
2000-05-23,79.75,80.88,75.19,75.5,37.75,6058700.0,0.0,1.0,-6.2112,41.131,40.5093,22.3722,200781600.0,-1.0195,1.0464,2.0659,13.3847,27.3479,28.4788,-116.28,100.0,0.0,37.2148,41.131,45.0472,225430364.8026,0
2000-05-24,74.0,75.75,67.63,72.69,36.345,9589100.0,0.0,1.0,-3.7219,39.9,39.1212,18.4473,181603400.0,-1.2154,0.5466,1.762,18.1881,20.4531,37.5155,-123.1799,100.0,0.0,34.7911,39.9,45.0089,230154059.3839,0
2000-05-25,72.0,75.38,66.0,70.63,35.315,10733200.0,0.0,1.0,-2.834,38.313,37.8525,15.8924,160137000.0,-1.3563,0.0666,1.423,17.202,16.2583,45.2742,-93.4546,100.0,0.0,33.4277,38.313,43.1983,229879435.9297,1
2000-05-26,70.38,75.13,69.25,74.0,37.0,4071600.0,0.0,1.0,4.7713,37.332,37.5683,34.4555,168280200.0,-1.279,-0.1758,1.1032,31.702,22.364,51.4811,-36.3496,80.0,0.0,34.0043,37.332,40.6597,234892766.542,1
2000-05-30,77.88,86.0,76.88,86.0,43.0,5229600.0,0.0,1.0,16.2162,37.882,39.3789,66.9364,178739400.0,-0.7906,0.1149,0.9055,56.3858,35.0966,43.9593,131.9253,60.0,100.0,32.5198,37.882,43.2442,245351966.542,0
2000-05-31,85.88,86.25,81.5,81.63,40.815,3922100.0,0.0,1.0,-5.0814,38.495,39.8576,54.6161,170895200.0,-0.5908,0.1671,0.7579,74.2998,54.1292,38.1914,84.3654,40.0,100.0,32.6539,38.495,44.3361,237937133.2788,1
2000-06-01,82.88,87.38,82.31,84.0,42.0,3808000.0,0.0,1.0,2.9033,39.626,40.5717,59.6508,178511200.0,-0.3658,0.3006,0.6664,87.1253,72.6036,34.8619,67.4642,20.0,100.0,33.6988,39.626,45.5532,235398466.6122,1
2000-06-02,90.0,90.88,87.63,90.13,45.065,4054000.0,0.0,1.0,7.2976,41.576,42.0695,70.3024,186619200.0,-0.0161,0.6462,0.6624,85.9695,82.4649,35.7541,118.1184,0.0,100.0,36.2169,41.576,46.9351,239764312.766,1
2000-06-05,89.75,97.0,89.63,91.13,45.565,7330900.0,0.0,1.0,1.1095,43.289,43.2347,71.8193,201281000.0,0.2298,0.9496,0.7198,83.8495,85.6481,40.4877,111.4191,0.0,100.0,39.689,43.289,46.889,231070681.0157,0
2000-06-06,92.56,94.44,89.0,90.25,45.125,4521800.0,0.0,1.0,-0.9657,43.714,43.8648,67.9986,192237400.0,0.3372,1.1413,0.8041,74.6031,81.474,42.9711,57.6341,0.0,80.0,39.8582,43.714,47.5698,226183147.1921,0
2000-06-07,89.5,89.94,85.75,87.0,43.5,4611400.0,0.0,1.0,-3.6011,44.251,43.7432,54.5912,183014600.0,0.2758,1.1489,0.8731,53.0677,70.5068,38.578,-42.1426,0.0,60.0,41.6001,44.251,46.9019,222463211.154,1
2000-06-08,90.0,90.5,86.25,87.13,43.565,4244100.0,0.0,1.0,0.1494,44.564,43.6838,55.0345,191502800.0,0.2191,1.1469,0.9278,33.5483,53.7397,35.7429,-71.0673,0.0,40.0,42.844,44.564,46.284,217490124.5657,1
2000-06-09,88.5,89.5,88.06,88.75,44.375,2784900.0,0.0,1.0,1.8593,44.426,43.9142,60.9697,197072600.0,0.2153,1.1969,0.9817,23.6199,36.7453,33.4748,-31.0541,60.0,20.0,42.7798,44.426,46.0722,217258049.5657,0
2000-06-12,89.88,90.0,85.25,85.5,42.75,3321100.0,0.0,1.0,-3.662,43.863,43.5261,45.8073,190430400.0,0.089,1.0929,1.0039,13.8846,23.6843,28.1727,-86.6035,100.0,0.0,42.2347,43.863,45.4913,211315028.5131,1
2000-06-13,86.0,88.81,84.06,88.0,44.0,3132100.0,0.0,1.0,2.924,43.638,43.6841,56.2653,196694600.0,0.0757,1.0986,1.0228,30.189,22.5645,26.1221,-77.0691,100.0,0.0,42.5473,43.638,44.7287,215442806.6183,0
2000-06-14,87.31,89.0,82.56,83.75,41.875,3533800.0,0.0,1.0,-4.8295,43.313,43.0811,39.9023,189627000.0,-0.0815,0.921,1.0025,26.296,23.4565,27.0508,-138.7905,100.0,20.0,41.5134,43.313,45.1126,210987145.7488,0
2000-06-15,82.56,84.5,80.31,82.88,41.44,4875000.0,0.0,1.0,-1.0388,42.888,42.534,37.1386,179877000.0,-0.2126,0.7367,0.9493,34.2299,30.2383,30.9352,-130.8206,100.0,0.0,40.592,42.888,45.184,213197766.2738,0
2000-06-16,82.75,84.75,81.0,82.5,41.25,2720700.0,0.0,1.0,-0.4585,42.263,42.106,35.7853,174435600.0,-0.3045,0.5687,0.8732,21.3701,27.2986,33.1478,-79.8001,80.0,20.0,40.2414,42.263,44.2846,212109486.2738,1
2000-06-19,81.0,92.25,81.0,91.81,45.905,3826500.0,0.0,1.0,11.2848,42.894,43.3724,69.6512,182088600.0,-0.057,0.802,0.859,48.4792,34.6931,33.2815,106.5215,60.0,100.0,39.3002,42.894,46.4878,219163851.6072,0
2000-06-20,91.63,93.19,89.38,91.25,45.625,3574600.0,0.0,1.0,-0.61,43.219,44.1232,66.9947,174939400.0,0.0755,0.9533,0.8778,67.9511,45.9335,34.4101,115.3116,40.0,100.0,39.0379,43.219,47.4001,219032501.4759,1
2000-06-21,89.88,95.44,89.0,95.0,47.5,3649100.0,0.0,1.0,4.1096,44.344,45.2488,74.9819,182237600.0,0.2662,1.2105,0.9444,92.7816,69.7373,37.6049,92.8863,20.0,100.0,39.2809,44.344,49.4071,225333431.9107,0
2000-06-22,94.0,94.94,91.0,91.25,45.625,3373600.0,0.0,1.0,-3.9474,45.181,45.3742,57.5678,175490400.0,0.2435,1.2487,1.0052,84.3377,81.6901,40.1607,58.1274,0.0,80.0,41.0098,45.181,49.3522,219442475.5655,0
2000-06-23,91.25,91.69,86.5,87.63,43.815,2780700.0,0.0,1.0,-3.9671,45.694,44.8545,44.9664,169929000.0,0.0918,1.12,1.0282,71.3298,82.8164,33.1684,-78.6942,20.0,60.0,43.3537,45.694,48.0343,216302802.7332,0
2000-06-26,89.0,89.38,85.25,87.25,43.625,3016800.0,0.0,1.0,-0.4336,45.238,44.4447,43.7109,163895400.0,-0.0296,0.9912,1.0208,45.5082,67.0586,29.7311,-104.4344,0.0,40.0,42.4035,45.238,48.0725,216112883.1206,0
2000-06-27,86.0,87.0,82.5,84.25,42.125,3405000.0,0.0,1.0,-3.4384,44.538,43.6714,34.2687,157085400.0,-0.2091,0.7594,0.9685,26.3551,47.731,30.9849,-108.0007,100.0,20.0,40.8357,44.538,48.2403,214599549.7873,0
2000-06-28,83.38,83.88,78.94,80.69,40.345,4462700.0,0.0,1.0,-4.2255,43.107,42.5626,25.9528,148160000.0,-0.4331,0.4271,0.8602,14.6962,28.8531,35.5497,-119.4915,100.0,0.0,39.5627,43.107,46.6513,211997813.7549,0
2000-06-29,79.0,79.0,74.94,76.25,38.125,5959300.0,0.0,1.0,-5.5025,41.607,41.0834,18.8294,136241400.0,-0.7003,-0.0152,0.6851,10.7608,17.2707,41.7974,-122.473,100.0,0.0,37.3237,41.607,45.8903,207770527.0554,1
2000-06-30,76.63,80.75,76.38,77.25,38.625,5208400.0,0.0,1.0,1.3115,40.569,40.2639,24.6518,146658200.0,-0.8055,-0.3217,0.4838,11.5852,12.3474,42.3523,-66.0522,80.0,0.0,36.4157,40.569,44.7223,201501377.3986,1
2000-07-03,77.0,85.0,76.0,84.25,42.125,1965000.0,0.0,1.0,9.0615,40.269,40.8843,53.7072,150588200.0,-0.6102,-0.2789,0.3312,33.6718,18.6726,34.4708,34.9907,60.0,0.0,36.8992,40.269,43.6388,204776377.3986,0
2000-07-05,75.0,77.69,72.5,75.25,37.625,8921600.0,0.0,1.0,-10.6825,39.369,39.7979,33.158,132745000.0,-0.746,-0.6012,0.1447,38.3982,27.8851,32.6037,-99.6406,100.0,0.0,36.0595,39.369,42.6785,205842156.204,1
2000-07-06,74.5,77.88,73.0,77.5,38.75,5493700.0,0.0,1.0,2.99,39.05,39.4486,40.2966,143732400.0,-0.7215,-0.7571,-0.0356,46.3991,39.4897,30.7276,-51.1265,80.0,60.0,35.8735,39.05,42.2265,215118403.745,1
2000-07-07,77.75,83.44,77.56,82.0,41.0,4503500.0,0.0,1.0,5.8065,39.625,39.9657,52.8779,152739400.0,-0.5244,-0.6912,-0.1667,46.0,43.5991,28.7724,72.7221,60.0,40.0,36.2896,39.625,42.9604,219713811.9082,1
2000-07-10,86.25,87.63,83.75,85.0,42.5,5099900.0,0.0,1.0,3.6585,40.4,40.8105,59.9169,162939200.0,-0.2762,-0.512,-0.2358,66.2058,52.8683,31.1994,108.8289,40.0,100.0,36.5875,40.4,44.2125,216086047.9907,0
2000-07-11,84.25,86.19,81.56,83.5,41.75,3811900.0,0.0,1.0,-1.7647,40.325,41.1237,54.8006,155315400.0,-0.1518,-0.4256,-0.2737,77.1069,63.1042,29.1509,61.7549,20.0,80.0,36.6385,40.325,44.0115,214851091.1873,1
2000-07-12,84.0,85.19,82.75,84.31,42.155,3263500.0,0.0,1.0,0.9701,41.231,41.4674,57.2638,161842400.0,-0.0376,-0.3207,-0.2831,77.5425,73.6184,27.5122,47.3237,0.0,60.0,38.5563,41.231,43.9057,216670091.1873,1
2000-07-13,85.94,87.0,84.38,85.5,42.75,3065500.0,0.0,1.0,1.4115,42.031,41.895,61.1517,167973400.0,0.0766,-0.1874,-0.264,76.2861,76.9785,28.6448,85.077,0.0,40.0,40.8,42.031,43.262,215780862.1796,1
2000-07-14,87.38,90.5,86.19,90.0,45.0,2877200.0,0.0,1.0,5.2632,42.831,42.93,72.8338,173727800.0,0.2901,0.0986,-0.1915,83.5207,79.1164,33.1862,163.559,0.0,100.0,40.5601,42.831,45.1019,220200134.5694,1
2000-07-17,89.19,92.25,87.88,91.25,45.625,3522200.0,0.0,1.0,1.3889,43.456,43.8283,75.4021,180772200.0,0.4503,0.3715,-0.0789,87.9669,82.5912,38.233,104.2447,20.0,100.0,40.3332,43.456,46.5788,224020552.8761,0
2000-07-18,88.13,91.25,86.38,91.0,45.5,3364800.0,0.0,1.0,-0.274,44.206,44.3855,73.6611,174042600.0,0.5199,0.571,0.0511,90.6316,87.3731,38.0024,52.9396,0.0,80.0,41.2878,44.206,47.1242,230059228.8514,0
2000-07-19,88.0,95.0,86.31,90.25,45.125,7096100.0,0.0,1.0,-0.8242,44.8,44.632,67.7913,159850400.0,0.5119,0.6909,0.1791,77.5869,85.3951,41.5459,72.0326,0.0,100.0,42.6988,44.8,46.9012,228736365.5603,0
2000-07-20,89.0,89.5,83.88,86.13,43.065,8136500.0,0.0,1.0,-4.5651,44.863,44.1097,43.816,143577400.0,0.3469,0.6127,0.2658,54.1163,74.1116,38.3536,-150.5014,100.0,80.0,43.0068,44.863,46.7192,225493347.7667,0
2000-07-21,84.94,84.94,80.0,80.13,40.065,4797000.0,0.0,1.0,-6.9662,43.876,42.7615,26.6552,133983400.0,0.0314,0.3051,0.2737,25.4578,52.387,32.5643,-138.3303,100.0,60.0,39.6392,43.876,48.1128,216404295.1351,0
2000-07-24,81.0,83.19,76.63,78.0,39.0,5282600.0,0.0,1.0,-2.6582,42.551,41.5076,22.7085,123418200.0,-0.2384,-0.0243,0.2141,9.5194,29.6979,32.141,-103.3747,100.0,40.0,37.3069,42.551,47.7951,210251998.7936,1
2000-07-25,79.0,80.13,77.56,78.75,39.375,3612700.0,0.0,1.0,0.9615,41.326,40.7968,27.4374,130643600.0,-0.373,-0.2522,0.1208,6.6217,13.8663,31.8023,-73.5469,80.0,20.0,36.5709,41.326,46.0811,209717825.2528,0
2000-07-26,78.69,78.69,73.75,76.19,38.095,4522200.0,0.0,1.0,-3.2508,39.92,39.8962,21.7577,121599200.0,-0.5207,-0.53,-0.0094,11.4968,9.2126,35.5781,-99.296,100.0,0.0,36.5275,39.92,43.3125,209607974.2406,0
2000-07-27,73.63,73.88,68.0,70.0,35.0,8538500.0,0.0,1.0,-8.1244,38.307,38.2641,13.3839,104522200.0,-0.7833,-0.9885,-0.2052,12.9463,10.3549,42.0939,-142.9181,100.0,0.0,34.7638,38.307,41.8502,204147981.0434,1
2000-07-28,71.69,74.94,69.38,71.0,35.5,6844900.0,0.0,1.0,1.4286,37.394,37.3427,19.6302,118212000.0,-0.8731,-1.2966,-0.4235,15.6828,13.3753,44.7677,-71.7909,80.0,0.0,33.7814,37.394,41.0066,198435690.3959,1
2000-07-31,71.88,73.75,69.5,72.0,36.0,3773000.0,0.0,1.0,1.4085,36.794,36.8952,26.2759,125758000.0,-0.8479,-1.4833,-0.6355,21.5108,16.7133,46.9068,-47.2456,60.0,0.0,33.462,36.794,40.126,199767337.4547,0
2000-08-01,72.19,72.38,66.56,67.75,33.875,4947600.0,0.0,1.0,-5.9028,35.694,35.8884,18.2562,115862800.0,-0.9174,-1.7822,-0.8648,20.8454,19.3463,50.8138,-112.9805,100.0,0.0,32.9103,35.694,38.4777,193918628.1764,0
2000-08-02,67.0,68.88,60.75,62.5,31.25,10000100.0,0.0,1.0,-7.7491,34.325,34.3423,12.4083,95862600.0,-1.0725,-2.2055,-1.1329,18.373,20.2431,56.4795,-151.9297,100.0,0.0,30.9427,34.325,37.7073,182528600.3781,1
2000-08-03,58.75,65.75,58.06,65.5,32.75,10119200.0,0.0,1.0,4.8,33.875,33.8115,28.7178,116101000.0,-1.0075,-2.3923,-1.3848,22.0729,20.4305,61.7616,-92.3579,100.0,20.0,30.375,33.875,37.375,201451109.6108,0
2000-08-04,66.0,66.38,60.56,62.75,31.375,6552000.0,0.0,1.0,-4.1985,33.05,32.9994,23.6681,102997000.0,-0.989,-2.6211,-1.6321,28.7667,23.0709,64.1594,-60.1867,80.0,0.0,29.5265,33.05,36.5735,198208882.8067,1
2000-08-07,60.5,66.38,60.38,65.0,32.5,7568000.0,0.0,1.0,3.5857,32.35,32.8329,35.3028,118133000.0,-0.8389,-2.6807,-1.8418,40.8104,30.55,66.1697,-28.1301,60.0,0.0,30.4174,32.35,34.2826,206382322.8067,0
2000-08-08,65.75,66.81,60.5,61.25,30.625,6430500.0,0.0,1.0,-5.7692,31.7,32.0969,26.7944,105272000.0,-0.8038,-2.8465,-2.0427,35.9459,35.1743,66.0444,-87.1098,40.0,0.0,30.0984,31.7,33.3016,196578612.8226,1
2000-08-09,62.5,63.88,59.75,61.75,30.875,5569200.0,0.0,1.0,0.8163,31.625,31.6896,29.6214,116410400.0,-0.705,-2.924,-2.219,40.0392,38.9318,66.6185,-150.5922,20.0,0.0,29.9147,31.625,33.3353,196228009.4327,0
2000-08-10,60.38,61.56,56.5,57.0,28.5,7292100.0,0.0,1.0,-7.6923,30.775,30.6264,20.3083,101826200.0,-0.7375,-3.1408,-2.4034,25.5012,33.8288,69.2316,-156.5872,100.0,60.0,28.1606,30.775,33.3894,184526062.3972,1
2000-08-11,55.25,58.5,54.0,57.75,28.875,7439100.0,0.0,1.0,1.3158,30.275,30.0426,24.9645,116704400.0,-0.6733,-3.245,-2.5717,25.4317,30.324,72.3374,-104.326,100.0,40.0,27.3707,30.275,33.1793,194444862.3972,1
2000-08-14,59.13,63.25,57.25,63.0,31.5,6098100.0,0.0,1.0,9.0909,30.075,30.5284,50.3485,128900600.0,-0.4068,-3.0802,-2.6734,34.7938,28.5755,61.0598,31.1379,80.0,20.0,27.7266,30.075,32.4234,205624712.3972,1
2000-08-15,63.25,64.75,62.0,63.75,31.875,6177000.0,0.0,1.0,1.1905,30.325,30.9773,53.1771,141254600.0,-0.1702,-2.8861,-2.7159,63.4098,41.2117,49.0655,96.2011,60.0,0.0,27.5655,30.325,33.0845,208993985.1244,1
2000-08-16,64.63,66.25,64.56,65.25,32.625,5778000.0,0.0,1.0,2.3529,30.675,31.5265,59.0143,152810600.0,0.0597,-2.6414,-2.701,84.264,60.8225,41.8266,103.8647,40.0,100.0,27.3411,30.675,34.0089,206874245.4795,1
2000-08-17,63.25,68.25,62.75,68.13,34.065,6556900.0,0.0,1.0,4.4138,31.788,32.3727,68.453,165924400.0,0.3171,-2.3046,-2.6217,93.8974,80.5237,39.2957,85.0661,20.0,100.0,28.3867,31.788,35.1893,219415806.934,1
2000-08-18,70.44,71.0,69.0,70.25,35.125,6664000.0,0.0,1.0,3.1117,33.038,33.2901,73.9691,179252400.0,0.5535,-1.9299,-2.4834,95.18,91.1138,40.7177,134.6572,0.0,100.0,30.3105,33.038,35.7655,222747806.934,0
2000-08-21,70.75,71.75,66.5,68.19,34.095,5591900.0,0.0,1.0,-2.9324,33.557,33.5584,61.0115,168068600.0,0.6295,-1.6966,-2.326,85.7302,91.6025,35.5128,63.1592,0.0,100.0,31.2412,33.557,35.8728,218764243.8864,1
2000-08-22,34.13,35.13,33.13,34.44,34.44,5475900.0,0.0,2.0,1.0119,34.07,33.8523,63.6757,173544500.0,0.6873,-1.4669,-2.1542,75.3812,85.4305,30.7678,27.6403,0.0,80.0,32.4357,34.07,35.7043,220461772.8864,1
2000-08-23,34.63,35.0,33.38,34.75,34.75,4834100.0,0.0,1.0,0.9001,34.495,34.1515,66.2649,178378600.0,0.727,-1.2455,-1.9724,68.8661,76.6592,26.9718,19.7049,20.0,60.0,33.6901,34.495,35.2999,223803866.7136,1
2000-08-24,35.13,36.0,34.13,34.94,34.94,7984200.0,0.0,1.0,0.5468,34.67,34.4143,68.0117,186362800.0,0.7438,-1.0426,-1.7865,68.7258,70.991,28.3111,81.4978,0.0,100.0,33.938,34.67,35.402,222736460.2964,0
2000-08-25,35.0,35.13,33.69,34.5,34.5,3829400.0,0.0,1.0,-1.2593,34.545,34.4429,59.1461,182533400.0,0.7036,-0.907,-1.6106,61.9338,66.5086,26.1733,-17.6991,40.0,80.0,33.9698,34.545,35.1202,223215135.2964,1
2000-08-28,34.63,35.25,33.81,34.5,34.5,4558900.0,0.0,1.0,0.0,34.626,34.4619,59.1461,182533400.0,0.6562,-0.7903,-1.4465,52.8455,61.1684,25.1107,0.4392,20.0,60.0,34.2462,34.626,35.0058,223025181.1298,1
