date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,roc,sma,ema,rsi,obv,MACD_Signal,MACD,MACD_Hist,SlowK,SlowD,adx,cci,Aroon Up,Aroon Down,Real Lower Band,Real Middle Band,Real Upper Band,ad,shifted_ROC_BOOL
2018-12-12,20.32,21.02,19.71,20.48,20.48,100340657.0,0.0,1.0,2.5025,20.512,20.7442,46.9644,3245157192.0,-0.4573,-0.3714,0.0859,31.815,21.8422,15.5861,-3.8448,70.0,30.0,18.2535,20.512,22.7705,-717431510.0506,0
2018-12-13,20.63,20.87,19.76,19.86,19.86,88108070.0,0.0,1.0,-3.0273,20.5245,20.66,45.3105,3157049122.0,-0.4463,-0.4025,0.0438,36.2542,27.5002,14.9767,-27.4288,65.0,25.0,18.2834,20.5245,22.7656,-789664252.1226,1
2018-12-14,19.58,20.7,19.52,19.9,19.9,84713551.0,0.0,1.0,0.2014,20.479,20.5877,45.441,3241762673.0,-0.4409,-0.4191,0.0218,41.1312,36.4001,14.4775,-35.2442,60.0,20.0,18.226,20.479,22.732,-819816532.9871,0
2018-12-17,20.01,20.02,18.64,18.83,18.83,115437927.0,0.0,1.0,-5.3769,20.346,20.4203,42.5804,3126324746.0,-0.4552,-0.5127,-0.0575,24.1705,33.852,14.2878,-99.6625,55.0,15.0,18.0341,20.346,22.6579,-903467204.7262,1
2018-12-18,19.15,19.84,18.88,19.5,19.5,101512938.0,0.0,1.0,3.5582,20.288,20.3326,44.868,3227837684.0,-0.4695,-0.5267,-0.0572,25.8081,30.37,14.1076,-71.9929,50.0,10.0,17.9525,20.288,22.6235,-873859264.4762,0
2018-12-19,19.44,19.72,18.0,18.16,18.16,120644490.0,0.0,1.0,-6.8718,20.2405,20.1257,41.3959,3107193194.0,-0.5033,-0.6386,-0.1353,16.4365,22.1384,14.2143,-124.8247,45.0,5.0,17.776,20.2405,22.705,-972058267.9646,0
2018-12-20,18.11,18.86,17.34,17.94,17.94,119394487.0,0.0,1.0,-1.2115,20.177,19.9175,40.8496,2987798707.0,-0.55,-0.7365,-0.1866,19.8555,20.7,14.5118,-161.9246,40.0,0.0,17.5495,20.177,22.8045,-997193949.4382,0
2018-12-21,18.12,18.34,16.76,16.93,16.93,132245996.0,0.0,1.0,-5.6299,20.087,19.633,38.4006,2855552711.0,-0.6171,-0.8854,-0.2684,9.5489,15.2803,14.9602,-189.2645,35.0,100.0,17.161,20.087,23.013,-1100981946.299,0
2018-12-24,16.52,17.22,16.37,16.65,16.65,62933126.0,0.0,1.0,-1.6539,19.9505,19.3489,37.7404,2792619585.0,-0.6965,-1.0143,-0.3178,10.3803,13.2616,15.4954,-195.5369,30.0,100.0,16.6719,19.9505,23.2291,-1122453248.1108,1
2018-12-26,16.88,17.91,16.03,17.9,17.9,108811809.0,0.0,1.0,7.5075,19.8415,19.2109,42.3948,2901431394.0,-0.758,-1.0041,-0.246,21.3205,13.7499,15.6866,-137.3192,25.0,100.0,16.4445,19.8415,23.2385,-1014799011.5469,0
2018-12-27,17.43,17.74,16.44,17.49,17.49,111373008.0,0.0,1.0,-2.2905,19.6635,19.047,41.3281,2790058386.0,-0.8099,-1.0173,-0.2074,36.7789,22.8266,15.8683,-119.929,20.0,95.0,16.1669,19.6635,23.1601,-946261775.8546,1
2018-12-28,17.53,18.31,17.135,17.82,17.82,109214352.0,0.0,1.0,1.8868,19.4875,18.9302,42.5528,2899272738.0,-0.8458,-0.9897,-0.1439,59.9189,39.3394,15.7773,-83.4443,15.0,90.0,15.9918,19.4875,22.9832,-928136840.8419,1
2018-12-31,18.15,18.5101,17.85,18.46,18.46,84732181.0,0.0,1.0,3.5915,19.339,18.8854,44.9007,2984004919.0,-0.8578,-0.9058,-0.0479,75.6864,57.4614,15.5993,-52.8906,10.0,85.0,15.9348,19.339,22.7432,-856266596.7245,1
2019-01-02,18.01,19.0,17.98,18.83,18.83,87148693.0,0.0,1.0,2.0043,19.2155,18.8801,46.2378,3071153612.0,-0.8463,-0.8002,0.0461,89.9151,75.1735,15.2072,-32.3553,5.0,80.0,15.9276,19.2155,22.5034,-798167468.0578,0
2019-01-03,18.42,18.68,16.94,17.05,17.05,117277563.0,0.0,1.0,-9.453,18.8825,18.7058,41.1774,2953876049.0,-0.8471,-0.8503,-0.0032,72.028,79.2098,15.211,-76.908,0.0,75.0,16.1873,18.8825,21.5777,-900616833.4371,1
2019-01-04,17.55,19.07,17.43,19.0,19.0,111878582.0,0.0,1.0,11.437,18.7765,18.7338,47.7693,3065754631.0,-0.8226,-0.7244,0.0982,71.6059,77.8497,15.0347,-18.7074,0.0,70.0,16.2823,18.7765,21.2707,-798288862.0956,1
2019-01-07,19.44,20.68,19.0,20.57,20.57,107157014.0,0.0,1.0,8.2632,18.74,18.9087,52.2996,3172911645.0,-0.7565,-0.4922,0.2643,72.5335,72.0558,14.3653,84.138,0.0,65.0,16.3767,18.74,21.1033,-705164314.2147,1
2019-01-08,21.19,21.2,19.68,20.75,20.75,121270986.0,0.0,1.0,0.8751,18.8045,19.0841,52.7938,3294182631.0,-0.6632,-0.2903,0.3729,94.403,79.5142,13.9211,108.669,0.0,60.0,16.2999,18.8045,21.3091,-655698517.2936,0
2019-01-09,20.89,21.44,20.07,20.19,20.19,163944073.0,0.0,1.0,-2.6988,18.8145,19.1894,51.0615,3130238558.0,-0.5653,-0.1735,0.3918,86.2392,84.3919,13.5871,103.6447,100.0,55.0,16.2896,18.8145,21.3394,-790922460.717,0
2019-01-10,19.76,19.83,18.9,19.74,19.74,115629372.0,0.0,1.0,-2.2288,18.8025,19.2418,49.6826,3014609186.0,-0.4754,-0.1159,0.3595,73.0883,84.5768,13.0128,43.3915,95.0,50.0,16.2976,18.8025,21.3074,-697672967.1686,1
2019-01-11,19.47,20.35,19.19,20.27,20.27,85110766.0,0.0,1.0,2.6849,18.792,19.3398,51.3126,3099719952.0,-0.3858,-0.0272,0.3586,61.2551,73.5275,12.457,74.3331,90.0,45.0,16.3137,18.792,21.2703,-624301617.1686,0
2019-01-14,19.96,20.62,19.75,20.23,20.23,71350248.0,0.0,1.0,-0.1973,18.8105,19.4245,51.1809,3028369704.0,-0.3007,0.0394,0.3402,54.6351,62.9928,12.0317,90.7829,85.0,40.0,16.2954,18.8105,21.3256,-616920557.0307,1
2019-01-15,20.44,20.68,20.26,20.38,20.38,62785800.0,0.0,1.0,0.7415,18.8345,19.5155,51.6706,3091155504.0,-0.22,0.1032,0.3231,54.8556,56.9153,11.6512,102.594,80.0,35.0,16.2696,18.8345,21.3994,-643828757.0307,0
2019-01-16,20.4,20.54,19.71,19.73,19.73,70849266.0,0.0,1.0,-3.1894,18.8795,19.536,49.4098,3020306238.0,-0.1559,0.1001,0.256,52.4197,53.9701,11.0823,69.305,75.0,30.0,16.285,18.8795,21.474,-711263600.5728,1
2019-01-17,19.49,20.51,19.02,20.25,20.25,85018421.0,0.0,1.0,2.6356,18.917,19.604,51.2076,3105324659.0,-0.0972,0.138,0.2351,59.6644,55.6466,10.8212,62.1904,70.0,25.0,16.2667,18.917,21.5673,-655916037.9084,1
2019-01-18,20.37,21.05,20.02,20.77,20.77,88130950.0,0.0,1.0,2.5679,19.0475,19.715,52.967,3193455609.0,-0.0362,0.2076,0.2438,68.9775,60.3539,10.3397,90.3195,65.0,20.0,16.3037,19.0475,21.7913,-615700944.2191,0
2019-01-22,20.48,20.92,19.7,19.76,19.76,78513667.0,0.0,1.0,-4.8628,19.1385,19.7193,49.3302,3114941942.0,0.0069,0.1792,0.1723,65.5855,64.7425,10.0145,58.0023,60.0,15.0,16.4272,19.1385,21.8498,-686491955.4486,1
2019-01-23,20.03,20.48,19.55,19.8,19.8,77811255.0,0.0,1.0,0.2024,19.282,19.727,49.4749,3192753197.0,0.0371,0.1581,0.121,53.6946,62.7525,9.7684,43.3562,55.0,10.0,16.7559,19.282,21.8081,-722469202.3841,1
2019-01-24,20.06,21.01,20.04,20.85,20.85,97433423.0,0.0,1.0,5.303,19.492,19.8339,53.1683,3290186620.0,0.0744,0.2235,0.1491,55.0082,58.0961,9.2914,79.302,50.0,5.0,17.1875,19.492,21.7965,-657178764.2913,1
2019-01-25,20.99,22.03,20.79,21.93,21.93,110555157.0,0.0,1.0,5.1799,19.6935,20.0336,56.603,3400741777.0,0.1312,0.3584,0.2272,74.8464,61.1831,9.2449,135.0123,100.0,0.0,17.2789,19.6935,22.1081,-564455084.2268,0
2019-01-28,20.32,21.01,20.02,20.18,20.18,135164064.0,0.0,1.0,-7.9799,19.828,20.0475,50.3095,3265577713.0,0.169,0.3204,0.1513,70.5063,66.787,8.8552,51.3346,95.0,0.0,17.6293,19.828,22.0267,-655929753.8025,0
2019-01-29,20.26,20.39,19.05,19.25,19.25,131202535.0,0.0,1.0,-4.6085,19.8995,19.9716,47.3636,3134375178.0,0.1778,0.2127,0.035,42.6941,62.6823,8.7353,-26.7957,90.0,15.0,17.8811,19.8995,21.9179,-747967352.9816,1
2019-01-30,21.49,23.13,21.37,23.09,23.09,211421150.0,0.0,1.0,19.9481,20.131,20.2686,58.042,3345796328.0,0.2287,0.4323,0.2036,43.7114,52.3039,8.9774,233.6228,100.0,10.0,17.7898,20.131,22.4722,-546156255.2544,1
2019-01-31,23.02,25.14,22.83,24.41,24.41,182575629.0,0.0,1.0,5.7168,20.41,20.663,60.9114,3528371957.0,0.3239,0.7047,0.3808,64.5814,50.329,9.7555,300.7594,100.0,5.0,17.4957,20.41,23.3243,-478974746.7479,1
2019-02-01,24.61,24.84,24.07,24.51,24.51,105356175.0,0.0,1.0,0.4097,20.783,21.0294,61.1234,3633728132.0,0.4427,0.9181,0.4754,92.2293,66.8407,10.4948,253.1904,95.0,0.0,17.7762,20.783,23.7898,-463923864.605,0
2019-02-04,24.43,24.66,24.07,24.13,24.13,70843958.0,0.0,1.0,-1.5504,21.0395,21.3247,59.8255,3562884174.0,0.5631,1.0445,0.4814,87.0279,81.2795,11.1971,182.0479,90.0,0.0,17.8173,21.0395,24.2617,-520358881.9948,0
2019-02-05,23.42,23.86,22.98,23.31,23.31,122226034.0,0.0,1.0,-3.3983,21.1765,21.5137,57.0726,3440658140.0,0.6637,1.0662,0.4025,74.8432,84.7001,11.4017,110.428,85.0,15.0,17.8158,21.1765,24.5372,-550915390.4949,0
2019-02-06,23.63,24.14,23.22,23.26,23.26,78684325.0,0.0,1.0,-0.2145,21.302,21.68,56.9045,3361973815.0,0.7444,1.0671,0.3227,51.163,71.0114,11.6795,100.7111,80.0,10.0,17.8288,21.302,24.7752,-622757600.2775,0
2019-02-07,22.99,23.22,22.32,22.67,22.67,86723886.0,0.0,1.0,-2.5365,21.426,21.7743,54.8965,3275249929.0,0.7972,1.0085,0.2113,27.9875,51.3312,11.5781,57.6862,75.0,5.0,17.9434,21.426,24.9086,-642029574.9441,1
2019-02-08,22.33,23.28,22.27,23.05,23.05,78129280.0,0.0,1.0,1.6762,21.5915,21.8958,55.9503,3353379209.0,0.8341,0.9815,0.1474,21.7132,33.6212,11.5015,56.1937,70.0,0.0,18.1306,21.5915,25.0524,-599483927.4194,0
2019-02-11,23.05,23.28,22.66,22.96,22.96,60578705.0,0.0,1.0,-0.3905,21.726,21.9972,55.6263,3292800504.0,0.8556,0.9419,0.0863,27.8078,25.8362,11.4288,53.9006,65.0,20.0,18.2719,21.726,25.1801,-601438079.1936,0
2019-02-12,23.43,23.56,22.75,22.82,22.82,67595405.0,0.0,1.0,-0.6098,21.8555,22.0755,55.1038,3225205099.0,0.8623,0.889,0.0267,32.982,27.501,11.4589,51.3922,60.0,15.0,18.4415,21.8555,25.2695,-657350327.7738,1
2019-02-13,22.98,23.24,22.71,22.85,22.85,57544167.0,0.0,1.0,0.1315,21.979,22.1493,55.1987,3282749266.0,0.8578,0.8398,-0.018,37.0905,32.6268,11.469,42.0216,55.0,10.0,18.609,21.979,25.349,-684493802.7738,1
2019-02-14,22.74,23.37,22.59,23.13,23.13,64441243.0,0.0,1.0,1.2254,22.149,22.2427,56.1104,3347190509.0,0.8491,0.8141,-0.035,47.0132,39.0286,11.528,41.7289,50.0,5.0,18.9095,22.149,25.3885,-659708709.3123,1
2019-02-15,23.58,24.05,23.2,23.68,23.68,78644109.0,0.0,1.0,2.3779,22.3205,22.3796,57.8826,3425834618.0,0.845,0.8285,-0.0165,62.0951,48.7329,11.8375,65.8563,45.0,0.0,19.1386,22.3205,25.5024,-649531236.3829,1
2019-02-19,23.63,24.41,23.61,23.95,23.95,57517907.0,0.0,1.0,1.1402,22.4795,22.5291,58.7434,3483352525.0,0.8463,0.8519,0.0055,72.0165,60.375,12.2604,78.8079,40.0,30.0,19.3056,22.4795,25.6534,-658158922.4329,1
2019-02-20,24.14,24.37,23.9,23.95,23.95,57091617.0,0.0,1.0,0.0,22.689,22.6645,58.7434,3483352525.0,0.8492,0.8605,0.0113,74.7027,69.6048,12.6622,80.56,35.0,25.0,19.7139,22.689,25.6641,-703103386.8797,0
2019-02-21,24.04,24.33,23.85,23.92,23.92,49608176.0,0.0,1.0,-0.1253,22.895,22.784,58.596,3433744349.0,0.8503,0.855,0.0047,74.1758,73.6317,13.015,76.6458,30.0,20.0,20.1903,22.895,25.5997,-738242511.5463,1
2019-02-22,24.05,24.36,23.88,24.36,24.36,52650728.0,0.0,1.0,1.8395,23.0705,22.9341,60.1405,3486395077.0,0.8555,0.8761,0.0206,81.2233,76.7006,13.3624,83.2474,25.0,15.0,20.4657,23.0705,25.6753,-685591783.5463,1
2019-02-25,25.01,25.52,24.68,24.71,24.71,63221028.0,0.0,1.0,1.4368,23.2095,23.1033,61.3479,3549616105.0,0.8665,0.9106,0.0441,75.5121,76.9704,14.1305,126.9923,100.0,10.0,20.5665,23.2095,25.8525,-744297023.8321,0
2019-02-26,24.65,24.72,24.15,24.21,24.21,48470089.0,0.0,1.0,-2.0235,23.411,23.2087,58.6753,3501146016.0,0.8707,0.8873,0.0166,58.3388,71.6914,14.5383,78.0044,95.0,5.0,21.1334,23.411,25.6886,-782562883.5689,0
2019-02-27,24.11,24.23,23.21,23.48,23.48,62649329.0,0.0,1.0,-3.0153,23.6225,23.2345,54.9934,3438496687.0,0.8567,0.8007,-0.0559,30.2789,54.7099,14.4033,-0.1548,90.0,0.0,22.3788,23.6225,24.8662,-812044920.7454,1
2019-02-28,23.21,23.67,23.11,23.53,23.53,39384901.0,0.0,1.0,0.2129,23.6445,23.2626,55.1961,3477881588.0,0.8309,0.7278,-0.1031,16.8909,35.1695,14.2222,-31.25,85.0,0.0,22.4239,23.6445,24.8651,-792352470.2454,1
2019-03-01,23.97,24.19,23.45,23.68,23.68,48083975.0,0.0,1.0,0.6375,23.608,23.3024,55.8244,3525965563.0,0.7996,0.6743,-0.1253,17.589,21.5863,14.27,13.5348,80.0,30.0,22.4386,23.608,24.7774,-810546406.7319,0
2019-03-04,23.89,24.13,23.01,23.37,23.37,48147714.0,0.0,1.0,-1.3091,23.551,23.3088,54.1718,3477817849.0,0.7597,0.6,-0.1597,20.7105,18.3968,14.0732,-16.3927,75.0,25.0,22.4541,23.551,24.6479,-827742018.8747,1
2019-03-05,23.34,23.68,23.01,23.5,23.5,35462587.0,0.0,1.0,0.5563,23.5195,23.327,54.7629,3513280436.0,0.7168,0.5453,-0.1715,28.2893,22.1963,13.8863,-26.5718,70.0,20.0,22.4553,23.5195,24.5837,-811333956.2329,0
2019-03-06,23.47,23.53,22.4,22.41,22.41,60479430.0,0.0,1.0,-4.6383,23.4745,23.2397,49.1656,3452801006.0,0.6553,0.4092,-0.246,20.5917,23.1972,13.3738,-107.016,65.0,15.0,22.3075,23.4745,24.6415,-870742953.8435,0
2019-03-07,22.33,22.41,21.73,22.08,22.08,52186289.0,0.0,1.0,-1.4726,23.4155,23.1293,47.6146,3400614717.0,0.5786,0.2717,-0.3069,18.3167,22.3993,12.8631,-170.7863,60.0,100.0,22.1011,23.4155,24.7299,-869208062.9906,0
2019-03-08,21.35,22.09,21.04,22.01,22.01,49967725.0,0.0,1.0,-0.317,23.3825,23.0227,47.2816,3350646992.0,0.4939,0.1552,-0.3387,15.3926,18.1004,12.6993,-190.1369,55.0,100.0,21.9657,23.3825,24.7993,-826854467.5144,1
2019-03-11,22.15,23.08,21.98,22.96,22.96,54420188.0,0.0,1.0,4.3162,23.378,23.0167,52.0707,3405067180.0,0.4227,0.138,-0.2847,39.4488,24.3861,12.0842,-80.7584,50.0,95.0,21.9564,23.378,24.7996,-784307775.078,1
2019-03-12,23.1,23.8,22.78,23.49,23.49,56410616.0,0.0,1.0,2.3084,23.4045,23.0618,54.4981,3461477796.0,0.3712,0.1652,-0.206,64.2957,39.7124,11.8245,-8.446,45.0,90.0,21.9954,23.4045,24.8136,-762185964.882,0
2019-03-13,23.66,24.15,23.35,23.38,23.38,56705777.0,0.0,1.0,-0.4683,23.4325,23.0921,53.9017,3404772019.0,0.3321,0.1759,-0.1563,78.9122,60.8856,11.7282,19.2861,40.0,85.0,22.0489,23.4325,24.8161,-814638808.607,0
2019-03-14,23.37,23.49,22.8,22.82,22.82,42818582.0,0.0,1.0,-2.3952,23.431,23.0662,50.9157,3361953437.0,0.2932,0.1376,-0.1557,73.748,72.3186,11.358,-50.2191,35.0,80.0,22.0449,23.431,24.8171,-854975153.9693,1
2019-03-15,23.1,23.65,23.01,23.29,23.29,46519912.0,0.0,1.0,2.0596,23.439,23.0875,53.2059,3408473349.0,0.2633,0.1435,-0.1198,64.2815,72.3139,11.0795,-19.6521,30.0,75.0,22.0581,23.439,24.8199,-860790142.9693,0
2019-03-18,23.3,23.62,23.04,23.25,23.25,34731839.0,0.0,1.0,-0.1717,23.4175,23.103,52.9844,3373741510.0,0.2393,0.1433,-0.096,50.6367,62.8887,10.815,-19.188,25.0,70.0,22.0389,23.4175,24.7961,-870371339.9348,1
2019-03-19,23.6,26.08,23.59,26.0,26.0,156052222.0,0.0,1.0,11.828,23.52,23.3789,63.8683,3529793732.0,0.2636,0.3608,0.0973,64.0787,59.6656,11.537,183.2762,100.0,65.0,21.7492,23.52,25.2908,-724346569.9509,0
2019-03-20,26.49,26.88,25.31,25.7,25.7,151292138.0,0.0,1.0,-1.1538,23.6075,23.5999,62.2144,3378501594.0,0.3115,0.5033,0.1917,67.6487,60.788,12.4697,216.4966,100.0,60.0,21.6028,23.6075,25.6122,-800474461.0464,1
2019-03-21,25.78,28.11,25.71,27.89,27.89,129610272.0,0.0,1.0,8.5214,23.806,24.0085,68.4853,3508111866.0,0.406,0.7838,0.3778,88.1086,73.2787,13.693,248.4282,100.0,55.0,21.0657,23.806,26.5463,-694626072.2464,0
2019-03-22,27.54,27.75,26.33,26.37,26.37,115323257.0,0.0,1.0,-5.45,23.9065,24.2334,61.0795,3392788609.0,0.4995,0.8734,0.374,77.4817,77.7463,14.855,174.4174,95.0,50.0,20.9531,23.9065,26.8599,-803452244.345,0
2019-03-25,26.29,26.99,25.54,25.97,25.97,78438159.0,0.0,1.0,-1.5169,23.9695,24.3988,59.3031,3314350450.0,0.5799,0.9018,0.3219,71.3405,78.9769,15.5187,122.5809,90.0,45.0,20.8988,23.9695,27.0402,-835368460.7657,0
2019-03-26,26.69,26.98,25.46,25.69,25.69,75754079.0,0.0,1.0,-1.0782,24.0435,24.5218,58.0589,3238596371.0,0.6422,0.8914,0.2492,43.9689,64.2637,16.1055,101.0378,85.0,40.0,20.8832,24.0435,27.2038,-888196963.2262,0
2019-03-27,25.7,25.88,24.55,24.89,24.89,88585265.0,0.0,1.0,-3.1141,24.114,24.5568,54.6129,3150011106.0,0.6756,0.8093,0.1336,25.259,46.8561,16.1833,47.777,80.0,35.0,20.9442,24.114,27.2838,-931490513.7901,1
2019-03-28,25.1,25.56,24.65,25.06,25.06,64667453.0,0.0,1.0,0.683,24.1905,24.6048,55.2075,3214678559.0,0.6904,0.7493,0.0589,13.0198,27.4159,16.2573,42.0048,75.0,30.0,21.007,24.1905,27.374,-937886195.955,1
2019-03-29,25.58,25.73,25.25,25.52,25.52,53502807.0,0.0,1.0,1.8356,24.2825,24.6919,56.8191,3268181366.0,0.6984,0.7304,0.032,21.7474,20.0087,16.3908,55.4187,70.0,25.0,21.0572,24.2825,27.5078,-931198345.08,1
2019-04-01,26.42,26.56,25.83,26.36,26.36,63000322.0,0.0,1.0,3.2915,24.432,24.8508,59.6121,3331181688.0,0.7136,0.7743,0.0608,43.3924,26.0532,16.8142,80.4043,65.0,20.0,21.1139,24.432,27.7501,-902718747.4635,1
2019-04-02,26.51,26.8,26.09,26.75,26.75,53358772.0,0.0,1.0,1.4795,24.5945,25.0317,60.8497,3384540460.0,0.7371,0.831,0.094,70.6725,45.2708,17.2984,84.4316,60.0,15.0,21.1587,24.5945,28.0303,-856875295.4635,1
2019-04-03,28.02,29.95,27.88,29.02,29.02,197650478.0,0.0,1.0,8.486,24.925,25.4115,67.0381,3582190938.0,0.799,1.047,0.248,84.9054,66.3234,18.6087,167.7434,100.0,10.0,21.1394,24.925,28.7106,-836823797.6954,1
2019-04-04,28.88,29.39,28.61,29.09,29.09,82191092.0,0.0,1.0,0.2412,25.2755,25.7618,67.2064,3664382030.0,0.8812,1.2099,0.3287,87.3109,80.9629,19.8536,157.3256,95.0,5.0,21.3144,25.2755,29.2366,-817856622.6185,0
2019-04-05,29.64,29.69,28.8,28.98,28.98,65662738.0,0.0,1.0,-0.3781,25.624,26.0683,66.6437,3598719292.0,0.968,1.315,0.347,80.2038,84.14,21.1035,147.7135,90.0,0.0,21.647,25.624,29.601,-856959151.9893,0
2019-04-08,28.69,28.95,28.18,28.53,28.53,58002493.0,0.0,1.0,-1.5528,25.9025,26.3028,64.3243,3540716799.0,1.0437,1.3465,0.3028,73.7903,80.435,21.9338,112.3525,85.0,0.0,21.9307,25.9025,29.8743,-862232105.8984,0
2019-04-09,28.24,28.38,27.19,27.24,27.24,75539793.0,0.0,1.0,-4.5216,26.09,26.392,58.2112,3465177006.0,1.0855,1.2528,0.1673,47.1601,67.0514,22.1958,65.4411,80.0,0.0,22.2392,26.09,29.9408,-931424017.1337,1
2019-04-10,27.46,28.12,27.32,27.83,27.83,64368144.0,0.0,1.0,2.1659,26.3125,26.529,60.0396,3529545150.0,1.1109,1.2123,0.1014,30.208,50.3861,22.4447,64.7753,75.0,5.0,22.6021,26.3125,30.0229,-913722777.5337,0
2019-04-11,27.81,28.05,27.46,27.79,27.79,44801179.0,0.0,1.0,-0.1437,26.561,26.6491,59.8527,3484743971.0,1.1214,1.1635,0.0421,17.1372,31.5018,22.6812,58.0729,70.0,0.0,23.1673,26.561,29.9547,-908407383.415,1
2019-04-12,28.21,28.38,27.66,27.85,27.85,41048838.0,0.0,1.0,0.2159,26.789,26.7635,60.049,3525792809.0,1.1205,1.1168,-0.0037,29.0333,25.4595,23.011,60.4264,65.0,0.0,23.7065,26.789,29.8715,-927791556.915,0
2019-04-15,27.8,27.84,26.96,27.33,27.33,40812497.0,0.0,1.0,-1.8671,26.993,26.8174,57.4843,3484980312.0,1.1016,1.026,-0.0756,29.1854,25.1187,22.9326,21.8435,60.0,0.0,24.3683,26.993,29.6177,-934284454.165,1
2019-04-16,27.72,28.18,27.49,27.93,27.93,47340055.0,0.0,1.0,2.1954,27.0895,26.9234,59.581,3532320367.0,1.0795,0.991,-0.0884,43.9554,34.0581,22.9762,45.2354,55.0,0.0,24.476,27.0895,29.703,-921248786.8462,0
2019-04-17,28.21,28.27,27.22,27.49,27.49,48240768.0,0.0,1.0,-1.5754,27.179,26.9773,57.396,3484079599.0,1.047,0.9172,-0.1298,43.8967,39.0125,22.8659,28.4711,50.0,25.0,24.6405,27.179,29.7175,-944680017.0176,1
2019-04-18,27.6,27.88,27.34,27.68,27.68,39880890.0,0.0,1.0,0.6912,27.1685,27.0443,58.0945,3523960489.0,1.0104,0.8641,-0.1463,52.1127,46.6549,22.7612,25.0608,45.0,20.0,24.6401,27.1685,29.6969,-934340527.0176,1
2019-04-22,27.62,28.23,27.39,28.18,28.18,36477286.0,0.0,1.0,1.8064,27.259,27.1524,59.9152,3560437775.0,0.9789,0.8526,-0.1263,60.386,52.1318,22.7963,40.8251,40.0,15.0,24.7219,27.259,29.7961,-902205775.0652,0
2019-04-23,28.18,28.49,27.79,27.97,27.97,41777470.0,0.0,1.0,-0.7452,27.359,27.2303,58.786,3518660305.0,0.9465,0.817,-0.1295,67.6297,60.0428,22.9288,46.7311,35.0,10.0,24.8759,27.359,29.8421,-922497689.0652,1
2019-04-24,28.1,28.85,27.93,28.46,28.46,51784738.0,0.0,1.0,1.7519,27.4975,27.3474,60.6093,3570445043.0,0.921,0.819,-0.102,76.0862,68.034,23.1903,65.2998,30.0,5.0,25.0945,27.4975,29.9005,-914617402.8478,0
2019-04-25,28.67,28.86,27.36,27.66,27.66,57329711.0,0.0,1.0,-2.811,27.636,27.3772,56.3268,3513115332.0,0.8863,0.7473,-0.1389,52.0605,65.2588,23.0724,26.8449,25.0,0.0,25.552,27.636,29.72,-949015229.4478,1
2019-04-26,27.66,27.9,27.05,27.88,27.88,48827903.0,0.0,1.0,0.7954,27.777,27.4251,57.2022,3561943235.0,0.8491,0.7003,-0.1488,47.6609,58.6025,22.7691,-18.6419,20.0,0.0,26.0599,27.777,29.4941,-902485110.1184,0
2019-04-29,27.9,28.14,27.5,27.69,27.69,44532725.0,0.0,1.0,-0.6815,27.8855,27.4503,56.1785,3517410510.0,0.8073,0.6402,-0.1671,34.0894,44.6036,22.5853,-15.7337,15.0,0.0,26.5129,27.8855,29.2581,-920576529.6497,0
2019-04-30,27.59,27.8,26.94,27.63,27.63,73165869.0,0.0,1.0,-0.2167,27.949,27.4674,55.8463,3444244641.0,0.7621,0.5811,-0.1809,39.051,40.2671,22.064,-74.2756,10.0,0.0,26.7592,27.949,29.1388,-876336701.8822,0
2019-05-01,28.95,29.15,26.78,26.81,26.81,136066941.0,0.0,1.0,-2.9678,27.952,27.4048,51.4679,3308177700.0,0.7022,0.4628,-0.2394,24.1875,32.4426,22.1342,-68.5526,5.0,0.0,26.7741,27.952,29.1299,-1008958910.1987,1
2019-05-02,26.94,28.64,26.61,28.29,28.29,100514792.0,0.0,1.0,5.5203,27.9155,27.4891,57.7597,3408692492.0,0.6583,0.4828,-0.1755,34.4484,32.5623,22.0972,-19.9327,0.0,100.0,26.8307,27.9155,29.0003,-943104391.3021,0
2019-05-03,28.3,28.42,27.66,28.22,28.22,55503062.0,0.0,1.0,-0.2474,27.872,27.5587,57.3893,3353189430.0,0.6242,0.4875,-0.1367,43.5978,34.0779,22.0622,44.4875,5.0,95.0,26.9171,27.872,28.8269,-916813467.1969,0
2019-05-06,26.72,27.5,26.45,27.42,27.42,70344092.0,0.0,1.0,-2.8349,27.794,27.5455,53.2789,3282845338.0,0.5837,0.4217,-0.1619,55.1512,44.3991,21.3196,-181.9074,0.0,100.0,26.9676,27.794,28.6204,-857188474.9302,0
2019-05-07,27.2,27.35,26.21,26.66,26.66,75868821.0,0.0,1.0,-2.7717,27.7005,27.4612,49.7179,3206976517.0,0.5279,0.3048,-0.2231,38.206,45.6516,20.4864,-246.5927,80.0,100.0,26.8079,27.7005,28.5931,-873160858.2986,1
2019-05-08,26.41,27.71,26.27,27.09,27.09,65967544.0,0.0,1.0,1.6129,27.693,27.4258,51.6428,3272944061.0,0.4711,0.244,-0.2271,29.1487,40.8353,19.8677,-149.283,75.0,95.0,26.7827,27.693,28.6033,-863998699.4097,1
2019-05-09,26.7,27.38,26.03,27.21,27.21,73150883.0,0.0,1.0,0.443,27.662,27.4053,52.1805,3346094944.0,0.4175,0.2032,-0.2144,33.6308,33.6618,19.1459,-153.0164,70.0,100.0,26.7305,27.662,28.5935,-809271001.7579,1
